filename,filesize,lines,start,end
./aws-open-data/noaa-cdr-precip-persiann-pds.csv,2321348,14248,00:51:21.470023151,00:51:21.508749764
./aws-open-data/noaa-eri-pds.csv,27494541,178168,00:51:21.594897719,00:51:21.787078029
./aws-open-data/intelinair-data-releases.csv,9435948,51546,00:51:21.820925436,00:51:21.910838988
./aws-open-data/gdelt-open-data.csv,57666873,432832,00:51:22.072725434,00:51:22.408660479
./aws-open-data/ai2-public-datasets.csv,10753,77,00:51:22.414608814,00:51:22.438769421
./aws-open-data/gdc-cptac-phs001287-2-open.csv,3684151,17354,00:51:22.454614269,00:51:22.506488000
./aws-open-data/stoic2021-training.csv,247589,2003,00:51:22.512929909,00:51:22.539197620
./aws-open-data/fashionlocaltriplets.csv,495875,4246,00:51:22.547028218,00:51:22.575216844
./aws-open-data/noaa-swdi-pds.csv,57788,506,00:51:22.580980392,00:51:22.605822177
./aws-open-data/daylight-openstreetmap.csv,199754,900,00:51:22.613375723,00:51:22.639750214
./aws-open-data/archive-orcasound-net.csv,422299,2442,00:51:22.647033955,00:51:22.674347880
./aws-open-data/srsp-open-data.csv,7193104,45085,00:51:22.702818847,00:51:22.781728289
./aws-open-data/4dn-open-data-public.csv,9481566,50015,00:51:22.812452584,00:51:22.911874526
./aws-open-data/napierone.com.csv,101300,729,00:51:22.917625650,00:51:22.949781943
./aws-open-data/fmi-opendata-silam-surface-netcdf.csv,218202,1281,00:51:22.955672409,00:51:22.980817954
./aws-open-data/amazon-berkeley-objects.csv,194739130,1391747,00:51:23.496032622,00:51:24.293324792
./aws-open-data/bdc-cbers.csv,14337550,89577,00:51:24.337541815,00:51:24.466458443
./aws-open-data/opencitymodel.csv,11031871,57635,00:51:24.500557014,00:51:24.604916600
./aws-open-data/dmspssj.csv,786688,4318,00:51:24.612798745,00:51:24.643511190
./aws-open-data/pacific-sound-models.csv,1274,8,00:51:24.648251317,00:51:24.672329931
./aws-open-data/sentinel-1-global-coherence-earthbigdata.csv,173222636,1034377,00:51:25.131903498,00:51:25.775652357
./aws-open-data/rapid-nrt-flood-maps.csv,60913868,332676,00:51:25.930331846,00:51:26.228071853
./aws-open-data/gleif.csv,7374330,42324,00:51:26.255597108,00:51:26.340672666
./aws-open-data/fast-ai-nlp.csv,1421,12,00:51:26.345513021,00:51:26.369090406
./aws-open-data/fmi-opendata-rcrhirlam-surface-grib.csv,28562730,140668,00:51:26.454598856,00:51:26.631201850
./aws-open-data/noaa-cdr-microwave-imager-brit-temp-csu-pds.csv,240282711,1213549,00:51:27.266641324,00:51:28.139773704
./aws-open-data/noaa-cdr-microwave-humidity-sounder-brit-temp-pds.csv,61730617,310693,00:51:28.312801050,00:51:28.607891286
./aws-open-data/noaa-ofs-pds.csv,46224816,303712,00:51:28.732745937,00:51:28.998008846
./aws-open-data/1000genomes.csv,86148617,477714,00:51:29.215499419,00:51:29.588262626
./aws-open-data/epa-rsei-pds.csv,267275,1730,00:51:29.595293313,00:51:29.622029259
./aws-open-data/gdc-fm-ad-phs001179-2-open.csv,30858,168,00:51:29.627063690,00:51:29.651727877
./aws-open-data/greenwichhr-covidjobimpacts.csv,1110,8,00:51:29.656501087,00:51:29.680159376
./aws-open-data/pacific-sound-2khz.csv,350012,2414,00:51:29.687233074,00:51:29.714269405
./aws-open-data/noaa-rtma-pds.csv,159266032,1098910,00:51:30.141640561,00:51:30.810247631
./aws-open-data/physionet-pds.csv,836,8,00:51:30.815580873,00:51:30.843197112
./aws-open-data/noaa-cdr-sea-surface-temp-whoi-pds.csv,2208214,12274,00:51:30.855270435,00:51:30.897609592
./aws-open-data/noaa-cdr-leaf-area-index-fapar-pds.csv,2809667,14933,00:51:30.911408604,00:51:30.956085820
./aws-open-data/sentinel-s2-l2a-mosaic-120.csv,58896536,441880,00:51:31.114571945,00:51:31.448716944
./aws-open-data/noaa-cdr-mean-layer-temp-lower-strat-pds.csv,1654,10,00:51:31.454692241,00:51:31.479310894
./aws-open-data/janelia-cosem-networks.csv,244175,1593,00:51:31.485923958,00:51:31.511402446
./aws-open-data/noaa-cdr-solar-spectral-irradiance-pds.csv,56032,307,00:51:31.518665249,00:51:31.542213684
./aws-open-data/pacific-sound-256khz-2019.csv,7141632,50650,00:51:31.564961034,00:51:31.648954996
./aws-open-data/noaa-nwm-pds.csv,146512183,841435,00:51:32.058613328,00:51:32.692145429
./aws-open-data/mwapublic.csv,95529771,685069,00:51:32.934312166,00:51:33.357887756
./aws-open-data/amazon-humor-patterns.csv,121,1,00:51:33.363205008,00:51:33.387498323
./aws-open-data/pre-post-purchase-questions.csv,252,2,00:51:33.392454908,00:51:33.416648194
./aws-open-data/noaa-cdr-total-solar-irradiance-pds.csv,54535,307,00:51:33.422413467,00:51:33.447830110
./aws-open-data/noaa-ghcn-pds.csv,60142,536,00:51:33.453382554,00:51:33.478334093
./aws-open-data/noaa-oar-keo-papa-pds.csv,3039,21,00:51:33.483390085,00:51:33.506811452
./aws-open-data/noaa-cdr-precip-nexrad-qpe-pds.csv,1312,9,00:51:33.512162477,00:51:33.535692519
./aws-open-data/nasa-iserv.csv,91339885,519774,00:51:33.783434460,00:51:34.154565336
./aws-open-data/deafrica-landsat-inventory.csv,1549249,7838,00:51:34.166280319,00:51:34.200992743
./aws-open-data/genomics-benchmark-datasets.csv,98341,491,00:51:34.206466038,00:51:34.231509831
./aws-open-data/gatk-test-data.csv,115382,656,00:51:34.237015788,00:51:34.261854447
./aws-open-data/avg-kitti.csv,298335,2124,00:51:34.268057952,00:51:34.294348177
./aws-open-data/threatenedspecies.csv,1808,12,00:51:34.300137024,00:51:34.323809533
./aws-open-data/cwbopendata.csv,129676,1139,00:51:34.329870461,00:51:34.357019728
./aws-open-data/lab41openaudiocorpus.csv,640,5,00:51:34.362478586,00:51:34.386091844
./aws-open-data/wrf-se-ak-ar5.csv,29251903,207336,00:51:34.470153491,00:51:34.677578445
./aws-open-data/noaa-ocs-nationalbathymetry-pds.csv,618181,3633,00:51:34.685126414,00:51:34.713773232
./aws-open-data/gdc-cgci-blgsp-phs000235-2-open.csv,282103,1346,00:51:34.720516070,00:51:34.745902397
./aws-open-data/afsis.csv,4948716,33093,00:51:34.763636950,00:51:34.823735010
./aws-open-data/noaa-cdr-ocean-heat-content-pds.csv,125788,778,00:51:34.829098218,00:51:34.853922039
./aws-open-data/humor-detection-pds.csv,478,4,00:51:34.860987232,00:51:34.884359779
./aws-open-data/sra-pub-metadata-us-east-1.csv,290708,1693,00:51:34.890543738,00:51:34.915723919
./aws-open-data/aev-autonomous-driving-dataset.csv,8523,53,00:51:34.920357006,00:51:34.962781798
./aws-open-data/spatial-ucr.csv,166508,1140,00:51:34.969899209,00:51:34.996102771
./aws-open-data/noaa-ufs-rnrmarine-pds.csv,28775,187,00:51:35.001235586,00:51:35.024639503
./aws-open-data/wrf-ak-ar5.csv,2630208,15308,00:51:35.036362020,00:51:35.081311293
./aws-open-data/noaa-cdr-radiances-and-cloud-properties-polar-orbiter-nasa-pds.csv,80093187,342540,00:51:35.288745129,00:51:35.643352906
./aws-open-data/aws-earth-mo-atmospheric-ukv-prd.csv,92560702,584185,00:51:35.887524922,00:51:36.405799654
./aws-open-data/noaa-cdr-precip-gpcp-daily-pds.csv,1514488,9292,00:51:36.416045309,00:51:36.450634153
./aws-open-data/noaa-cdr-sea-ice-concentration-pds.csv,4241140,24803,00:51:36.466829998,00:51:36.520057985
./aws-open-data/acoustic-sandbox.csv,123814430,547859,00:51:36.850213798,00:51:37.261989257
./aws-open-data/gdc-beataml1.0-crenolanib-phs001628-2-open.csv,371,2,00:51:37.267367034,00:51:37.292230010
./aws-open-data/fast-ai-coco.csv,1457,12,00:51:37.298012606,00:51:37.322217127
./aws-open-data/aws-roda-ml-datalake-us-east-1.csv,20531352,111497,00:51:37.386224913,00:51:37.533331766
./aws-open-data/radarsat-r1-l1-cog.csv,8877875,56140,00:51:37.561346080,00:51:37.663555695
./aws-open-data/deutsche-boerse-xetra-pds.csv,5587567,39055,00:51:37.683139662,00:51:37.749843248
./aws-open-data/fisheries-catch-data.csv,616,5,00:51:37.755396083,00:51:37.779152823
./aws-open-data/noaa-cdr-outgoing-longwave-radiation-daily-pds.csv,25360,140,00:51:37.784642259,00:51:37.808297088
./aws-open-data/deutsche-boerse-eurex-pds.csv,5668498,39473,00:51:37.827613021,00:51:37.912913772
./aws-open-data/wpto-pds-us-wave.csv,29443,193,00:51:37.918703380,00:51:37.943419052
./aws-open-data/pansurg-curation-final-curations-open-data.csv,885794,4268,00:51:37.952339648,00:51:37.983212568
./aws-open-data/giab.csv,19259757,83928,00:51:38.037751990,00:51:38.171920056
./aws-open-data/njogis-elevation.csv,45985009,279147,00:51:38.296549617,00:51:38.549849511
./aws-open-data/ncar-dart-cam6.csv,4907204,38280,00:51:38.568840895,00:51:38.636656993
./aws-open-data/noaa-cdr-mean-layer-temp-rss-pds.csv,10919,63,00:51:38.642732569,00:51:38.675457928
./aws-open-data/deafrica-input-datasets.csv,7084430,42591,00:51:38.696405435,00:51:38.770439206
./aws-open-data/fmi-opendata-rcrhirlam-pressure-grib.csv,11178091,55411,00:51:38.804145035,00:51:38.904126110
./aws-open-data/nrel-pds-nsrdb.csv,45780,319,00:51:38.909539573,00:51:38.944810390
./aws-open-data/copernicus-dem-30m.csv,167240921,872827,00:51:39.383393788,00:51:40.007931233
./aws-open-data/esa-worldcover.csv,421885,2662,00:51:40.015396438,00:51:40.041956504
./aws-open-data/copernicus-dem-90m.csv,167094979,873675,00:51:40.467089705,00:51:41.099593298
./aws-open-data/ncbi-blast-databases.csv,1364599,9523,00:51:41.109053289,00:51:41.142616975
./aws-open-data/noaa-bathymetry-pds.csv,40237273,236313,00:51:41.248422874,00:51:41.504313907
./aws-open-data/pass-summary-fewsum.csv,256,2,00:51:41.509575777,00:51:41.533199961
./aws-open-data/gdc-cptac-2-phs000892-2-open.csv,781662,3656,00:51:41.540367648,00:51:41.569043337
./aws-open-data/wikisum.csv,320,3,00:51:41.574394002,00:51:41.597397491
./aws-open-data/ont-open-data.csv,61592226,277532,00:51:41.756983442,00:51:42.038555332
./aws-open-data/noaa-cdr-ocean-heatflux-pds.csv,2139782,12304,00:51:42.050453440,00:51:42.089320895
./aws-open-data/noaa-isd-pds.csv,175136526,1365239,00:51:42.565890595,00:51:43.458322368
./aws-open-data/sentinel-cogs-inventory.csv,17876760,97384,00:51:43.506141351,00:51:43.655234110
./aws-open-data/congo8khz-pnnn.csv,8179316,54546,00:51:43.680488396,00:51:43.764561989
./aws-open-data/awspds.refgenie.databio.org.csv,3123526,14499,00:51:43.778414027,00:51:43.831539814
./aws-open-data/sipecam-open-data.csv,31579079,176692,00:51:43.918739626,00:51:44.117498208
./aws-open-data/bdc-sentinel-2.csv,89708285,549892,00:51:44.346363061,00:51:44.804989288
./aws-open-data/noaa-global-hourly-pds.csv,84510752,674813,00:51:45.021043448,00:51:45.465833471
./aws-open-data/cmas-smoke-modeling-platform-2016.csv,125,1,00:51:45.471114075,00:51:45.494936013
./aws-open-data/noaa-cdr-outgoing-longwave-radiation-monthly-pds.csv,2896,17,00:51:45.500080453,00:51:45.524946261
./aws-open-data/1000genomes-dragen-3.7.6.csv,146138544,805833,00:51:45.897191823,00:51:46.472921713
./aws-open-data/gdc-mmrf-commpass-phs000748-2-open.csv,1407284,6478,00:51:46.482830438,00:51:46.517077933
./aws-open-data/nwm-archive.csv,78380185,584385,00:51:46.723481174,00:51:47.132498456
./aws-open-data/noaa-s111-pds.csv,19355716,97742,00:51:47.200599046,00:51:47.338322074
./aws-open-data/sudachi.csv,18602,140,00:51:47.343633186,00:51:47.368051315
./aws-open-data/qinglinglab-ndui-2000.csv,26957,224,00:51:47.373443751,00:51:47.397533143
./aws-open-data/mogreps-g.csv,140218849,1029615,00:51:47.769946281,00:51:48.558443585
./aws-open-data/gdc-ohsu-cnl-phs001799-2-open.csv,83520,400,00:51:48.565902780,00:51:48.594244126
./aws-open-data/hail-vep-pipeline.csv,5873,39,00:51:48.599785933,00:51:48.623790566
./aws-open-data/noaa-gmgsi-pds.csv,5446056,37302,00:51:48.643691874,00:51:48.714957931
./aws-open-data/naturalearth.csv,275270,1967,00:51:48.722440481,00:51:48.752031414
./aws-open-data/covid19-lake.csv,32244937,176929,00:51:48.841744428,00:51:49.042048520
./aws-open-data/noaa-cdr-microwave-brit-temp-pds.csv,13285942,66953,00:51:49.079389666,00:51:49.186994799
./aws-open-data/noaa-cdr-gridsat-b1-pds.csv,18648534,122698,00:51:49.237179612,00:51:49.385409267
./aws-open-data/osm-pds.csv,31991,258,00:51:49.390670025,00:51:49.415136577
./aws-open-data/pacific-sound-16khz.csv,359241,2411,00:51:49.422789907,00:51:49.449030631
./aws-open-data/fast-ai-imagelocal.csv,972,8,00:51:49.454439567,00:51:49.478463066
./aws-open-data/noaa-cdr-ozone-esrl-pds.csv,1343,9,00:51:49.483742299,00:51:49.508497863
./aws-open-data/osmlr.csv,33565301,288779,00:51:49.596354474,00:51:49.835770902
./aws-open-data/mmid-pds.csv,90898,620,00:51:49.841965554,00:51:49.866828220
./aws-open-data/noaa-cdr-aerosol-optical-thickness-pds.csv,2941579,15468,00:51:49.879978042,00:51:49.922274082
./aws-open-data/dataforgood-fb-data.csv,1555651,8518,00:51:49.932016526,00:51:49.966397314
./aws-open-data/isdasoil.csv,16298,120,00:51:49.971752489,00:51:49.996244669
./aws-open-data/noaa-cdr-microwave-temp-sounder-brit-temp-pds.csv,93426848,456701,00:51:50.232983235,00:51:50.659094668
./aws-open-data/enriched-topical-chat.csv,596,5,00:51:50.664485942,00:51:50.688600132
./aws-open-data/cmas-cmaq-conus2-benchmark.csv,151468,718,00:51:50.694146026,00:51:50.720292242
./aws-open-data/allen-brain-observatory-templates.csv,292,2,00:51:50.725448605,00:51:50.751423589
./aws-open-data/fast-ai-imageclas.csv,3170,26,00:51:50.756234242,00:51:50.780044372
./aws-open-data/laz-m3dc-pmsp.csv,675767,5544,00:51:50.789404788,00:51:50.820401233
./aws-open-data/mf-nwp-models.csv,11757043,81009,00:51:50.857466822,00:51:50.970831083
./aws-open-data/odp-tsbench.csv,28792592,137105,00:51:51.059656988,00:51:51.228921730
./aws-open-data/ookla-open-data.csv,10270,52,00:51:51.234279942,00:51:51.272409672
./aws-open-data/rareplanes-public.csv,27849017,176882,00:51:51.350628300,00:51:51.538532483
./aws-open-data/gbif-open-data-us-east-1.csv,2196478,13817,00:51:51.551059525,00:51:51.591510254
./aws-open-data/pansurg-curation-raw-open-data.csv,131638309,501262,00:51:51.923707216,00:51:52.383076263
./aws-open-data/noaa-cdr-ndvi-pds.csv,3153683,18008,00:51:52.395891568,00:51:52.443723377
./aws-open-data/digitalcorpora.csv,1363897,8744,00:51:52.453696034,00:51:52.487507505
./aws-open-data/natural-scenes-dataset.csv,20380580,112570,00:51:52.540572391,00:51:52.689797768
./aws-open-data/multiconer.csv,5339,40,00:51:52.695465331,00:51:52.720062910
./aws-open-data/ycb-benchmarks.csv,91313,595,00:51:52.725738218,00:51:52.749846879
./aws-open-data/aws-earth-mo-atmospheric-global-prd.csv,35546314,218986,00:51:52.849496742,00:51:53.081851373
./aws-open-data/dc-lidar-2015.csv,82173,675,00:51:53.087461968,00:51:53.115435368
./aws-open-data/hecatombdatabases.csv,10494,72,00:51:53.120756992,00:51:53.146473122
./aws-open-data/gbif-open-data-eu-central-1.csv,2237929,13817,00:51:53.159288868,00:51:53.198324510
./aws-open-data/first-street-climate-risk-statistics-for-noncommercial-use.csv,12076,61,00:51:53.203429858,00:51:53.227583745
./aws-open-data/nrel-pds-porotomo.csv,919152596,4909186,00:51:55.597483105,00:51:57.987982449
./aws-open-data/aft-vbi-pds.csv,120968439,1072873,00:51:58.290211006,00:51:58.889804838
./aws-open-data/aws-roda-hcls-datalake.csv,15915520,77604,00:51:58.953139549,00:51:59.074482641
./aws-open-data/nyc-tlc.csv,101270,762,00:51:59.080622482,00:51:59.105016324
./aws-open-data/cmas-mcip.csv,101,1,00:51:59.110377511,00:51:59.134457583
./aws-open-data/noaa-gfs-warmstart-pds.csv,13207602,79130,00:51:59.173782777,00:51:59.305312230
./aws-open-data/dc-lidar-2018.csv,42320,341,00:51:59.310701300,00:51:59.335098057
./aws-open-data/cmas-equates.csv,104,1,00:51:59.340020602,00:51:59.364622343
./aws-open-data/gbif-open-data-ap-southeast-2.csv,2265563,13817,00:51:59.376889261,00:51:59.423506258
./aws-open-data/msd-for-monai.csv,1330,11,00:51:59.428628728,00:51:59.463929623
./aws-open-data/smn-ar-wrf.csv,3412484,22036,00:51:59.478696204,00:51:59.528252511
./aws-open-data/noaa-cdr-polar-pathfinder-extended-pds.csv,11133882,58335,00:51:59.564256426,00:51:59.654913952
./aws-open-data/sra-pub-src-2.csv,21026727,132045,00:51:59.710204226,00:51:59.890348137
./aws-open-data/genome-idx.csv,118455,886,00:51:59.895903961,00:51:59.920490094
./aws-open-data/cmas-equates-conus1-benchmark.csv,121,1,00:51:59.925282614,00:51:59.948267921
./aws-open-data/cmas-cmaq-modeling-platform-2016.csv,124,1,00:51:59.952982805,00:51:59.975959706
./aws-open-data/noaa-cdr-mean-layer-temp-pds.csv,6544,37,00:51:59.981098667,00:52:00.004206994
./aws-open-data/koalagenomes.csv,798747,4896,00:52:00.012301525,00:52:00.044274191
./aws-open-data/era5-pds.csv,168610011,905598,00:52:00.485032548,00:52:01.121434641
./aws-open-data/mwis-vr-instances.csv,4707,40,00:52:01.126780030,00:52:01.151527768
./aws-open-data/asr-error-robustness.csv,2232,17,00:52:01.156638586,00:52:01.184626449
./aws-open-data/noaa-cdr-polar-pathfinder-fcdr-pds.csv,11013691,59031,00:52:01.224124548,00:52:01.335680436
./aws-open-data/czb-tabula-muris.csv,34112666,199744,00:52:01.462221577,00:52:01.677420473
./aws-open-data/dataworld-linked-acs.csv,67132,508,00:52:01.682949106,00:52:01.711205082
./aws-open-data/noaa-cdr-hydrological-properties-pds.csv,105529525,535844,00:52:02.029870453,00:52:02.479613877
./aws-open-data/3kricegenome.csv,10835118,80058,00:52:02.512370967,00:52:02.628741731
./aws-open-data/mevadata-public-01.csv,811627,4496,00:52:02.637006312,00:52:02.667999050
./aws-open-data/noaa-cdr-mean-layer-temp-uah-pds.csv,16048,91,00:52:02.673285177,00:52:02.697548225
./aws-open-data/allen-ivy-glioblastoma-atlas.csv,21997501,116181,00:52:02.754902631,00:52:02.919996050
./aws-open-data/astraea-opendata-inventory.csv,17562904,91967,00:52:02.971574688,00:52:03.120154797
./aws-open-data/msd-for-monai-eu.csv,1359,11,00:52:03.125166138,00:52:03.151081751
./aws-open-data/esgf-world.csv,274012041,1160183,00:52:03.866146969,00:52:04.823027932
./aws-open-data/noaa-gsod-pds.csv,64107752,557978,00:52:04.987298624,00:52:05.374586971
./aws-open-data/aws-earth-mo-atmospheric-mogreps-g-prd.csv,51285721,309114,00:52:05.505401803,00:52:05.818684847
./aws-open-data/ladi.csv,111614170,679325,00:52:06.106125097,00:52:06.695875134
./aws-open-data/dialoglue.csv,1667,15,00:52:06.701461016,00:52:06.726198477
./aws-open-data/gdc-target-phs000218-2-open.csv,11098601,56063,00:52:06.764719597,00:52:06.885746156
./aws-open-data/noaa-cdr-mean-layer-temp-upper-trop-lower-strat-pds.csv,1762,10,00:52:06.891291131,00:52:06.915293501
./aws-open-data/cornell-eas-data-lake.csv,111710180,353011,00:52:07.212037166,00:52:07.640928381
./aws-open-data/allen-brain-observatory.csv,1572343,8717,00:52:07.650270508,00:52:07.687330924
./aws-open-data/cotonoha-dic.csv,351,3,00:52:07.692498931,00:52:07.716095230
./aws-open-data/sucho-opendata.csv,1018946,5159,00:52:07.724425145,00:52:07.755244770
./aws-open-data/noaa-cdr-msu-brit-temp-pds.csv,42565905,243235,00:52:07.863144078,00:52:08.127232233
./aws-open-data/fmi-opendata-silam-surface-zarr.csv,3156705,17919,00:52:08.141985843,00:52:08.197290207
./aws-open-data/nasanex.csv,64371735,373588,00:52:08.369118671,00:52:08.741830339
./aws-open-data/janelia-flylight-templates.csv,3601,25,00:52:08.746467670,00:52:08.771072683
